time,open,high,low,close
2025-02-04 00:01:00,154.692,154.763,154.662,154.662
2025-02-04 00:02:00,154.692,154.692,154.692,154.692
2025-02-04 00:03:00,154.692,154.692,154.662,154.666
2025-02-04 00:04:00,154.692,154.694,154.671,154.673
2025-02-04 00:05:00,154.694,154.694,154.691,154.691
2025-02-04 00:06:00,154.691,154.691,154.69,154.69
2025-02-04 00:07:00,154.69,154.701,154.69,154.701
2025-02-04 00:08:00,154.701,154.701,154.701,154.701
2025-02-04 00:09:00,154.701,154.701,154.701,154.701
2025-02-04 00:10:00,154.701,154.701,154.661,154.683
2025-02-04 00:11:00,154.69,154.69,154.69,154.69
2025-02-04 00:12:00,154.685,154.721,154.681,154.721
2025-02-04 00:13:00,154.721,154.721,154.682,154.721
2025-02-04 00:14:00,154.721,154.723,154.686,154.686
2025-02-04 00:15:00,154.707,154.73,154.707,154.712
2025-02-04 00:16:00,154.712,154.73,154.712,154.716
2025-02-04 00:17:00,154.716,154.73,154.716,154.718
2025-02-04 00:18:00,154.719,154.73,154.719,154.719
2025-02-04 00:19:00,154.718,154.74,154.718,154.726
2025-02-04 00:20:00,154.726,154.741,154.726,154.741
2025-02-04 00:21:00,154.74,154.77,154.74,154.77
2025-02-04 00:22:00,154.773,154.773,154.755,154.771
2025-02-04 00:23:00,154.771,154.771,154.771,154.771
2025-02-04 00:24:00,154.771,154.771,154.771,154.771
2025-02-04 00:25:00,154.771,154.771,154.751,154.77
2025-02-04 00:26:00,154.771,154.776,154.769,154.769
2025-02-04 00:27:00,154.771,154.773,154.77,154.773
2025-02-04 00:28:00,154.773,154.774,154.773,154.773
2025-02-04 00:29:00,154.773,154.774,154.773,154.773
2025-02-04 00:30:00,154.774,154.774,154.773,154.773
2025-02-04 00:31:00,154.774,154.774,154.765,154.772
2025-02-04 00:32:00,154.772,154.774,154.765,154.773
2025-02-04 00:33:00,154.773,154.773,154.763,154.764
2025-02-04 00:34:00,154.766,154.77,154.757,154.77
2025-02-04 00:35:00,154.769,154.773,154.767,154.772
2025-02-04 00:36:00,154.768,154.772,154.768,154.768
2025-02-04 00:37:00,154.767,154.768,154.765,154.765
2025-02-04 00:38:00,154.765,154.846,154.755,154.836
2025-02-04 00:39:00,154.829,154.855,154.829,154.843
2025-02-04 00:40:00,154.843,154.855,154.843,154.844
2025-02-04 00:41:00,154.844,154.847,154.835,154.844
2025-02-04 00:42:00,154.843,154.843,154.841,154.841
2025-02-04 00:43:00,154.841,154.841,154.781,154.783
2025-02-04 00:44:00,154.788,154.801,154.779,154.801
2025-02-04 00:45:00,154.802,154.809,154.802,154.809
2025-02-04 00:46:00,154.809,154.809,154.794,154.806
2025-02-04 00:47:00,154.806,154.809,154.803,154.809
2025-02-04 00:48:00,154.809,154.81,154.802,154.81
2025-02-04 00:49:00,154.809,154.809,154.805,154.805
2025-02-04 00:50:00,154.804,154.805,154.804,154.805
2025-02-04 00:51:00,154.803,154.805,154.783,154.783
2025-02-04 00:52:00,154.783,154.871,154.783,154.834
2025-02-04 00:53:00,154.832,154.832,154.82,154.828
2025-02-04 00:54:00,154.824,154.835,154.824,154.826
2025-02-04 00:55:00,154.825,154.826,154.783,154.783
2025-02-04 00:56:00,154.783,154.853,154.778,154.835
2025-02-04 00:57:00,154.835,154.843,154.826,154.829
2025-02-04 00:58:00,154.817,154.819,154.799,154.819
2025-02-04 00:59:00,154.808,154.812,154.785,154.788
2025-02-04 01:00:00,154.793,154.864,154.793,154.843
2025-02-04 01:01:00,154.822,154.846,154.774,154.844
2025-02-04 01:02:00,154.845,154.89,154.845,154.853
2025-02-04 01:03:00,154.854,154.881,154.846,154.847
2025-02-04 01:04:00,154.846,154.899,154.842,154.88
2025-02-04 01:05:00,154.879,154.933,154.879,154.925
2025-02-04 01:06:00,154.929,154.93,154.901,154.904
2025-02-04 01:07:00,154.91,154.928,154.91,154.912
2025-02-04 01:08:00,154.92,154.941,154.908,154.94
2025-02-04 01:09:00,154.943,154.96,154.928,154.953
2025-02-04 01:10:00,154.954,154.954,154.929,154.932
2025-02-04 01:11:00,154.933,154.951,154.932,154.94
2025-02-04 01:12:00,154.941,155.01,154.941,155.008
2025-02-04 01:13:00,155.009,155.074,155.009,155.055
2025-02-04 01:14:00,155.054,155.075,155.054,155.063
2025-02-04 01:15:00,155.072,155.073,155.022,155.052
2025-02-04 01:16:00,155.052,155.053,155.028,155.041
2025-02-04 01:17:00,155.034,155.101,155.029,155.1
2025-02-04 01:18:00,155.1,155.131,155.099,155.129
2025-02-04 01:19:00,155.124,155.152,155.124,155.15
2025-02-04 01:20:00,155.148,155.153,155.127,155.145
2025-02-04 01:21:00,155.146,155.184,155.145,155.18
2025-02-04 01:22:00,155.183,155.19,155.166,155.166
2025-02-04 01:23:00,155.166,155.17,155.144,155.169
2025-02-04 01:24:00,155.171,155.185,155.164,155.184
2025-02-04 01:25:00,155.182,155.217,155.164,155.181
2025-02-04 01:26:00,155.182,155.194,155.172,155.18
2025-02-04 01:27:00,155.181,155.194,155.168,155.176
2025-02-04 01:28:00,155.174,155.179,155.135,155.168
2025-02-04 01:29:00,155.17,155.175,155.154,155.158
2025-02-04 01:30:00,155.156,155.161,155.132,155.134
2025-02-04 01:31:00,155.145,155.158,155.121,155.136
2025-02-04 01:32:00,155.137,155.153,155.129,155.152
2025-02-04 01:33:00,155.153,155.171,155.131,155.133
2025-02-04 01:34:00,155.132,155.171,155.132,155.148
2025-02-04 01:35:00,155.146,155.159,155.127,155.147
2025-02-04 01:36:00,155.14,155.159,155.137,155.157
2025-02-04 01:37:00,155.158,155.173,155.133,155.145
2025-02-04 01:38:00,155.146,155.169,155.143,155.166
2025-02-04 01:39:00,155.167,155.169,155.15,155.16
2025-02-04 01:40:00,155.159,155.165,155.156,155.156
2025-02-04 01:41:00,155.156,155.183,155.153,155.153
2025-02-04 01:42:00,155.156,155.156,155.131,155.139
2025-02-04 01:43:00,155.133,155.144,155.129,155.139
2025-02-04 01:44:00,155.145,155.145,155.121,155.131
2025-02-04 01:45:00,155.133,155.198,155.132,155.177
2025-02-04 01:46:00,155.189,155.227,155.189,155.227
2025-02-04 01:47:00,155.227,155.254,155.218,155.218
2025-02-04 01:48:00,155.222,155.223,155.18,155.188
2025-02-04 01:49:00,155.192,155.258,155.191,155.256
2025-02-04 01:50:00,155.242,155.254,155.194,155.218
2025-02-04 01:51:00,155.218,155.218,155.182,155.199
2025-02-04 01:52:00,155.197,155.234,155.197,155.232
2025-02-04 01:53:00,155.233,155.259,155.229,155.23
2025-02-04 01:54:00,155.234,155.25,155.228,155.243
2025-02-04 01:55:00,155.244,155.259,155.218,155.242
2025-02-04 01:56:00,155.244,155.253,155.229,155.231
2025-02-04 01:57:00,155.231,155.276,155.229,155.276
2025-02-04 01:58:00,155.276,155.296,155.252,155.289
2025-02-04 01:59:00,155.292,155.295,155.269,155.27
2025-02-04 02:00:00,155.27,155.27,155.218,155.245
2025-02-04 02:01:00,155.255,155.269,155.216,155.24
2025-02-04 02:02:00,155.237,155.258,155.189,155.202
2025-02-04 02:03:00,155.203,155.24,155.202,155.24
2025-02-04 02:04:00,155.23,155.257,155.23,155.254
2025-02-04 02:05:00,155.265,155.276,155.255,155.275
2025-02-04 02:06:00,155.275,155.298,155.262,155.264
2025-02-04 02:07:00,155.264,155.291,155.264,155.275
2025-02-04 02:08:00,155.276,155.304,155.264,155.276
2025-02-04 02:09:00,155.277,155.3,155.274,155.3
2025-02-04 02:10:00,155.3,155.326,155.3,155.322
2025-02-04 02:11:00,155.324,155.347,155.312,155.313
2025-02-04 02:12:00,155.313,155.323,155.3,155.323
2025-02-04 02:13:00,155.324,155.341,155.315,155.336
2025-02-04 02:14:00,155.336,155.336,155.3,155.316
2025-02-04 02:15:00,155.316,155.337,155.312,155.313
2025-02-04 02:16:00,155.312,155.346,155.312,155.337
2025-02-04 02:17:00,155.339,155.339,155.314,155.314
2025-02-04 02:18:00,155.319,155.328,155.297,155.301
2025-02-04 02:19:00,155.3,155.302,155.296,155.299
2025-02-04 02:20:00,155.299,155.308,155.298,155.301
2025-02-04 02:21:00,155.301,155.302,155.293,155.299
2025-02-04 02:22:00,155.299,155.303,155.287,155.288
2025-02-04 02:23:00,155.287,155.291,155.277,155.291
2025-02-04 02:24:00,155.293,155.37,155.286,155.362
2025-02-04 02:25:00,155.362,155.372,155.355,155.357
2025-02-04 02:26:00,155.357,155.36,155.339,155.35
2025-02-04 02:27:00,155.35,155.371,155.337,155.347
2025-02-04 02:28:00,155.351,155.356,155.323,155.34
2025-02-04 02:29:00,155.34,155.375,155.34,155.375
2025-02-04 02:30:00,155.376,155.396,155.372,155.395
2025-02-04 02:31:00,155.396,155.397,155.348,155.348
2025-02-04 02:32:00,155.348,155.383,155.347,155.374
2025-02-04 02:33:00,155.381,155.383,155.372,155.381
2025-02-04 02:34:00,155.379,155.39,155.371,155.371
2025-02-04 02:35:00,155.373,155.373,155.346,155.373
2025-02-04 02:36:00,155.371,155.394,155.371,155.393
2025-02-04 02:37:00,155.393,155.403,155.38,155.385
2025-02-04 02:38:00,155.383,155.385,155.348,155.359
2025-02-04 02:39:00,155.359,155.371,155.352,155.362
2025-02-04 02:40:00,155.363,155.372,155.34,155.349
2025-02-04 02:41:00,155.35,155.36,155.329,155.339
2025-02-04 02:42:00,155.336,155.355,155.32,155.348
2025-02-04 02:43:00,155.349,155.354,155.333,155.345
2025-02-04 02:44:00,155.345,155.35,155.313,155.314
2025-02-04 02:45:00,155.315,155.323,155.252,155.253
2025-02-04 02:46:00,155.253,155.279,155.249,155.279
2025-02-04 02:47:00,155.282,155.321,155.282,155.321
2025-02-04 02:48:00,155.322,155.332,155.314,155.326
2025-02-04 02:49:00,155.325,155.34,155.32,155.331
2025-02-04 02:50:00,155.332,155.347,155.307,155.315
2025-02-04 02:51:00,155.317,155.328,155.287,155.304
2025-02-04 02:52:00,155.306,155.324,155.212,155.215
2025-02-04 02:53:00,155.207,155.321,155.206,155.313
2025-02-04 02:54:00,155.309,155.309,155.24,155.29
2025-02-04 02:55:00,155.303,155.303,155.26,155.264
2025-02-04 02:56:00,155.272,155.283,155.263,155.265
2025-02-04 02:57:00,155.266,155.315,155.266,155.309
2025-02-04 02:58:00,155.309,155.339,155.302,155.334
2025-02-04 02:59:00,155.334,155.334,155.309,155.313
2025-02-04 03:00:00,155.313,155.338,155.303,155.336
2025-02-04 03:01:00,155.332,155.332,155.263,155.284
2025-02-04 03:02:00,155.263,155.297,155.261,155.296
2025-02-04 03:03:00,155.295,155.296,155.264,155.295
2025-02-04 03:04:00,155.296,155.328,155.296,155.328
2025-02-04 03:05:00,155.326,155.327,155.294,155.303
2025-02-04 03:06:00,155.298,155.309,155.273,155.274
2025-02-04 03:07:00,155.276,155.288,155.27,155.273
2025-02-04 03:08:00,155.272,155.285,155.258,155.273
2025-02-04 03:09:00,155.273,155.285,155.263,155.264
2025-02-04 03:10:00,155.269,155.357,155.269,155.349
2025-02-04 03:11:00,155.35,155.394,155.336,155.336
2025-02-04 03:12:00,155.333,155.344,155.314,155.338
2025-02-04 03:13:00,155.342,155.357,155.339,155.351
2025-02-04 03:14:00,155.353,155.353,155.319,155.32
2025-02-04 03:15:00,155.31,155.327,155.159,155.159
2025-02-04 03:16:00,155.156,155.212,155.147,155.169
2025-02-04 03:17:00,155.169,155.219,155.167,155.197
2025-02-04 03:18:00,155.196,155.235,155.196,155.219
2025-02-04 03:19:00,155.216,155.225,155.191,155.211
2025-02-04 03:20:00,155.21,155.222,155.193,155.208
2025-02-04 03:21:00,155.216,155.241,155.205,155.233
2025-02-04 03:22:00,155.225,155.254,155.218,155.254
2025-02-04 03:23:00,155.254,155.284,155.252,155.273
2025-02-04 03:24:00,155.273,155.273,155.244,155.254
2025-02-04 03:25:00,155.24,155.272,155.237,155.266
2025-02-04 03:26:00,155.272,155.289,155.272,155.285
2025-02-04 03:27:00,155.284,155.284,155.229,155.233
2025-02-04 03:28:00,155.234,155.251,155.208,155.222
2025-02-04 03:29:00,155.208,155.224,155.178,155.22
2025-02-04 03:30:00,155.223,155.26,155.221,155.255
2025-02-04 03:31:00,155.254,155.266,155.245,155.26
2025-02-04 03:32:00,155.261,155.271,155.248,155.261
2025-02-04 03:33:00,155.261,155.279,155.261,155.271
2025-02-04 03:34:00,155.272,155.331,155.27,155.327
2025-02-04 03:35:00,155.327,155.327,155.302,155.302
2025-02-04 03:36:00,155.305,155.33,155.303,155.324
2025-02-04 03:37:00,155.328,155.344,155.323,155.337
2025-02-04 03:38:00,155.337,155.34,155.319,155.319
2025-02-04 03:39:00,155.319,155.33,155.307,155.323
2025-02-04 03:40:00,155.323,155.333,155.302,155.305
2025-02-04 03:41:00,155.304,155.308,155.275,155.284
2025-02-04 03:42:00,155.285,155.296,155.269,155.27
2025-02-04 03:43:00,155.27,155.274,155.251,155.258
2025-02-04 03:44:00,155.26,155.266,155.215,155.22
2025-02-04 03:45:00,155.215,155.217,155.203,155.21
2025-02-04 03:46:00,155.21,155.211,155.196,155.2
2025-02-04 03:47:00,155.19,155.202,155.175,155.199
2025-02-04 03:48:00,155.199,155.199,155.186,155.186
2025-02-04 03:49:00,155.187,155.188,155.161,155.166
2025-02-04 03:50:00,155.166,155.17,155.15,155.163
2025-02-04 03:51:00,155.163,155.175,155.138,155.138
2025-02-04 03:52:00,155.138,155.151,155.119,155.124
2025-02-04 03:53:00,155.125,155.126,155.104,155.104
2025-02-04 03:54:00,155.104,155.118,155.078,155.082
2025-02-04 03:55:00,155.08,155.093,155.075,155.081
2025-02-04 03:56:00,155.081,155.097,155.051,155.079
2025-02-04 03:57:00,155.075,155.108,155.075,155.105
2025-02-04 03:58:00,155.113,155.132,155.113,155.126
2025-02-04 03:59:00,155.125,155.128,155.108,155.109
2025-02-04 04:00:00,155.113,155.116,155.094,155.107
2025-02-04 04:01:00,155.107,155.13,155.105,155.109
2025-02-04 04:02:00,155.108,155.118,155.103,155.117
2025-02-04 04:03:00,155.118,155.142,155.118,155.126
2025-02-04 04:04:00,155.127,155.13,155.096,155.096
2025-02-04 04:05:00,155.096,155.107,155.083,155.083
2025-02-04 04:06:00,155.084,155.12,155.078,155.117
2025-02-04 04:07:00,155.117,155.135,155.114,155.115
2025-02-04 04:08:00,155.115,155.13,155.107,155.126
2025-02-04 04:09:00,155.126,155.145,155.125,155.141
2025-02-04 04:10:00,155.145,155.153,155.125,155.141
2025-02-04 04:11:00,155.142,155.147,155.128,155.131
2025-02-04 04:12:00,155.134,155.153,155.134,155.14
2025-02-04 04:13:00,155.14,155.162,155.135,155.157
2025-02-04 04:14:00,155.156,155.163,155.139,155.152
2025-02-04 04:15:00,155.153,155.172,155.153,155.163
2025-02-04 04:16:00,155.163,155.175,155.158,155.175
2025-02-04 04:17:00,155.176,155.182,155.168,155.168
2025-02-04 04:18:00,155.168,155.198,155.165,155.191
2025-02-04 04:19:00,155.191,155.2,155.186,155.194
2025-02-04 04:20:00,155.194,155.212,155.186,155.212
2025-02-04 04:21:00,155.212,155.219,155.202,155.217
2025-02-04 04:22:00,155.218,155.237,155.218,155.235
2025-02-04 04:23:00,155.237,155.238,155.224,155.228
2025-02-04 04:24:00,155.226,155.23,155.219,155.223
2025-02-04 04:25:00,155.222,155.236,155.221,155.224
2025-02-04 04:26:00,155.224,155.235,155.222,155.226
2025-02-04 04:27:00,155.226,155.233,155.204,155.224
2025-02-04 04:28:00,155.226,155.241,155.224,155.24
2025-02-04 04:29:00,155.24,155.248,155.238,155.243
2025-02-04 04:30:00,155.244,155.254,155.225,155.231
2025-02-04 04:31:00,155.23,155.237,155.222,155.234
2025-02-04 04:32:00,155.233,155.246,155.224,155.224
2025-02-04 04:33:00,155.224,155.228,155.21,155.223
2025-02-04 04:34:00,155.223,155.241,155.222,155.23
2025-02-04 04:35:00,155.23,155.246,155.23,155.245
2025-02-04 04:36:00,155.239,155.244,155.231,155.243
2025-02-04 04:37:00,155.246,155.247,155.228,155.235
2025-02-04 04:38:00,155.235,155.247,155.224,155.227
2025-02-04 04:39:00,155.23,155.232,155.209,155.216
2025-02-04 04:40:00,155.216,155.233,155.216,155.227
2025-02-04 04:41:00,155.227,155.234,155.226,155.229
2025-02-04 04:42:00,155.228,155.237,155.222,155.225
2025-02-04 04:43:00,155.225,155.23,155.22,155.227
2025-02-04 04:44:00,155.228,155.234,155.215,155.221
2025-02-04 04:45:00,155.217,155.223,155.203,155.203
2025-02-04 04:46:00,155.203,155.212,155.197,155.2
2025-02-04 04:47:00,155.2,155.213,155.199,155.206
2025-02-04 04:48:00,155.208,155.209,155.155,155.182
2025-02-04 04:49:00,155.184,155.189,155.172,155.183
2025-02-04 04:50:00,155.183,155.186,155.038,155.079
2025-02-04 04:51:00,155.081,155.114,155.057,155.114
2025-02-04 04:52:00,155.114,155.115,155.101,155.115
2025-02-04 04:53:00,155.115,155.177,155.114,155.166
2025-02-04 04:54:00,155.17,155.17,155.14,155.14
2025-02-04 04:55:00,155.141,155.151,155.13,155.141
2025-02-04 04:56:00,155.141,155.155,155.139,155.152
2025-02-04 04:57:00,155.152,155.153,155.139,155.15
2025-02-04 04:58:00,155.152,155.188,155.152,155.186
2025-02-04 04:59:00,155.186,155.186,155.151,155.153
2025-02-04 05:00:00,155.152,155.154,155.117,155.138
2025-02-04 05:01:00,155.138,155.153,155.129,155.153
2025-02-04 05:02:00,155.151,155.151,155.123,155.128
2025-02-04 05:03:00,155.127,155.14,155.089,155.101
2025-02-04 05:04:00,155.101,155.113,155.089,155.113
2025-02-04 05:05:00,155.113,155.119,155.105,155.112
2025-02-04 05:06:00,155.113,155.113,155.087,155.089
2025-02-04 05:07:00,155.089,155.093,155.076,155.078
2025-02-04 05:08:00,155.08,155.109,155.069,155.104
2025-02-04 05:09:00,155.114,155.12,155.104,155.105
2025-02-04 05:10:00,155.106,155.106,155.092,155.095
2025-02-04 05:11:00,155.094,155.096,155.088,155.093
2025-02-04 05:12:00,155.104,155.107,155.088,155.092
2025-02-04 05:13:00,155.094,155.095,155.09,155.095
2025-02-04 05:14:00,155.095,155.101,155.091,155.091
2025-02-04 05:15:00,155.09,155.103,155.086,155.092
2025-02-04 05:16:00,155.092,155.098,155.09,155.092
2025-02-04 05:17:00,155.092,155.094,155.086,155.092
2025-02-04 05:18:00,155.093,155.095,155.091,155.092
2025-02-04 05:19:00,155.094,155.114,155.093,155.113
